"year_month","zip_code","accident_count","light_signal_based_complaint_open_less_than_1_week","road_infra_based_complaint_open_less_than_1_month","road_infra_based_complaint_open_less_than_1_week","light_signal_based_complaint_open_less_than_1_month","light_signal_based_complaint_open_a_month_or_more","road_infra_based_complaint_open_a_month_or_more","dep_infra_based_complaint_open_less_than_1_week","dep_infra_based_complaint_open_less_than_1_month","dep_infra_based_complaint_open_a_month_or_more"
2019-01-01,"10025",28,1,0,30,1,0,0,0,0,0
2019-01-01,"10026",32,1,0,10,0,0,1,0,0,0
2019-01-01,"10027",44,1,0,31,0,2,1,0,0,0
2019-01-01,"10028",29,0,0,21,0,0,3,0,0,0
2019-01-01,"10029",71,0,0,29,0,2,0,0,0,0
2019-01-01,"10030",14,0,0,5,0,0,0,0,0,0
2019-01-01,"10031",27,1,0,16,0,0,0,0,0,0
2019-01-01,"10032",55,4,1,23,0,0,2,0,0,0
2019-01-01,"10033",41,1,0,15,0,0,1,0,0,0
2019-01-01,"10034",33,5,0,19,1,0,0,0,0,0
2019-01-01,"10035",77,0,0,15,0,3,0,0,0,0
2019-01-01,"10036",107,1,0,14,0,0,0,0,0,0
2019-01-01,"10037",20,0,1,5,0,0,0,0,0,0
2019-01-01,"10038",24,5,2,9,1,0,0,0,0,0
2019-01-01,"10039",8,0,0,7,0,0,1,0,0,0
2019-01-01,"10040",20,2,0,10,0,0,1,0,0,0
2019-01-01,"10041",1,0,0,1,0,0,0,0,0,0
2019-01-01,"10065",56,0,0,33,0,0,1,0,0,0
2019-01-01,"10069",1,0,0,1,0,0,0,0,0,0
2019-01-01,"10075",36,0,1,13,0,0,0,0,0,0
2019-01-01,"10110",1,0,0,0,0,0,0,0,0,0
2019-01-01,"10118",1,0,0,0,0,0,0,0,0,0
2019-01-01,"10119",2,0,0,0,0,0,0,0,0,0
2019-01-01,"10121",3,0,0,0,0,0,0,0,0,0
2019-01-01,"10128",42,1,1,29,1,1,0,0,0,0
2019-01-01,"10153",2,0,0,0,0,0,0,0,0,0
2019-01-01,"10168",1,0,0,0,0,0,0,0,0,0
2019-01-01,"10169",3,0,0,0,0,0,0,0,0,0
2019-01-01,"10177",1,0,0,0,0,0,0,0,0,0
2019-01-01,"10280",1,0,0,0,0,0,0,0,0,0
2019-01-01,"10282",3,0,0,0,0,0,0,0,0,0
2019-01-01,"11001",4,0,0,2,0,1,0,0,0,0
2019-01-01,"11004",25,18,0,14,0,0,2,0,0,0
2019-01-01,"11040",7,4,0,1,0,1,0,0,0,0
2019-01-01,"11101",136,40,3,58,2,9,3,0,0,0
2019-01-01,"11102",23,18,4,15,0,1,2,0,0,0
2019-01-01,"11103",30,13,2,25,2,1,2,0,0,0
2019-01-01,"11104",18,12,3,10,1,4,1,0,0,0
2019-01-01,"11105",35,25,1,12,2,2,1,0,0,0
2019-01-01,"11106",37,31,2,16,2,1,1,0,0,0
2019-01-01,"11208",2,0,0,0,0,0,0,0,0,0
2019-01-01,"11237",1,1,0,0,0,0,0,0,0,0
2019-01-01,"11354",111,52,2,44,1,1,4,0,0,0
2019-01-01,"11355",92,42,3,26,4,2,4,0,0,0
2019-01-01,"11356",29,4,1,28,0,1,4,0,0,0
2019-01-01,"11357",37,24,5,34,3,2,6,0,0,0
2019-01-01,"11358",52,28,6,48,2,3,4,0,0,0
2019-01-01,"11360",13,5,2,6,2,2,1,0,0,0
2019-01-01,"11361",51,13,2,21,1,3,4,0,0,0
2019-01-01,"11362",35,9,2,6,2,0,2,0,0,0
2019-01-01,"11363",22,2,1,7,2,1,1,0,0,0
2019-01-01,"11364",23,20,3,24,3,4,1,0,0,0
2019-01-01,"11365",42,23,3,23,1,6,3,0,0,0
2019-01-01,"11366",23,12,6,18,1,3,2,0,0,0
2019-01-01,"11367",49,23,5,15,0,4,3,0,0,0
2019-01-01,"11368",121,37,0,24,0,4,0,0,0,0
2019-01-01,"11369",59,11,0,18,1,4,0,0,0,0
2019-01-01,"11370",28,8,3,14,0,1,3,0,0,0
2019-01-01,"11372",75,39,1,21,2,0,2,0,0,0
2019-01-01,"11373",115,23,3,39,6,2,5,0,0,0
2019-01-01,"11374",41,9,1,13,0,3,2,0,0,0
2019-01-01,"11375",75,25,12,31,3,4,3,0,0,0
2019-01-01,"11377",118,44,5,58,0,9,3,0,0,0
2019-01-01,"11378",65,17,3,61,2,2,5,0,0,0
2019-01-01,"11379",38,24,2,42,1,2,3,0,0,0
2019-01-01,"11385",167,55,7,84,1,10,6,0,0,0
2019-01-01,"11411",55,12,3,12,3,1,1,0,0,0
2019-01-01,"11412",53,13,3,20,2,4,6,0,0,0
2019-01-01,"11413",80,31,0,27,2,1,2,0,0,0
2019-01-01,"11414",32,10,6,23,0,2,0,0,0,0
2019-01-01,"11415",22,7,1,10,2,2,0,0,0,0
2019-01-01,"11416",34,24,5,10,0,3,0,0,0,0
2019-01-01,"11417",60,18,4,19,2,6,1,0,0,0
2019-01-01,"11418",65,20,8,25,1,3,1,0,0,0
2019-01-01,"11419",67,12,10,18,2,2,0,0,0,0
2019-01-01,"11420",124,22,6,29,1,3,0,0,0,0
2019-01-01,"11421",47,21,2,8,3,2,2,0,0,0
2019-01-01,"11422",61,13,2,30,0,1,1,0,0,0
2019-01-01,"11423",33,12,3,12,3,0,0,0,0,0
2019-01-01,"11426",34,8,1,11,0,0,2,0,0,0
2019-01-01,"11427",35,17,2,9,0,0,2,0,0,0
2019-01-01,"11428",35,11,1,7,3,2,2,0,0,0
2019-01-01,"11429",48,20,2,21,1,2,3,0,0,0
2019-01-01,"11430",6,0,0,1,0,0,0,0,0,0
2019-01-01,"11432",97,18,1,40,0,4,0,0,0,0
2019-01-01,"11433",58,17,0,22,1,4,1,0,0,0
2019-01-01,"11434",148,39,5,82,5,1,2,0,0,0
2019-01-01,"11435",81,22,4,22,2,1,2,0,0,0
2019-01-01,"11436",17,16,2,11,0,0,1,0,0,0
2019-01-01,"11691",55,23,1,33,0,0,2,0,0,0
2019-01-01,"11692",12,10,2,6,1,0,1,0,0,0
2019-01-01,"11693",17,8,2,22,0,2,1,0,0,0
2019-01-01,"11694",16,24,1,6,0,1,0,0,0,0
2019-01-01,"10301",57,51,1,49,1,3,0,0,0,0
2019-01-01,"10304",84,36,0,45,0,2,0,0,0,0
2019-01-01,"10305",64,27,0,65,0,0,0,0,0,0
2019-01-01,"10306",79,43,2,132,3,2,0,0,0,0
2019-01-01,"10307",10,6,0,39,0,0,0,0,0,0
2019-01-01,"10308",20,20,1,49,0,1,0,0,0,0
2019-01-01,"10309",31,22,0,64,2,0,0,0,0,0
2019-01-01,"10310",41,20,0,50,0,2,0,0,0,0
2019-01-01,"10312",51,46,3,103,4,4,0,0,0,0
2019-01-01,"10314",27,76,0,189,2,4,1,0,0,0
2019-02-01,"10451",81,2,0,10,0,0,0,0,0,0
2019-02-01,"10452",50,6,2,27,0,0,0,0,0,0
2019-02-01,"10453",64,5,3,13,1,0,0,0,0,0
2019-02-01,"10454",68,3,2,12,1,3,0,0,0,0
2019-02-01,"10455",64,7,1,15,0,2,0,0,0,0
2019-02-01,"10456",63,3,2,28,0,7,1,0,0,0
2019-02-01,"10457",76,6,0,25,1,1,0,0,0,0
2019-02-01,"10458",81,2,2,37,0,1,0,0,0,0
2019-02-01,"10459",68,28,1,24,4,4,0,0,0,0
2019-02-01,"10460",118,14,2,19,1,3,0,0,0,0
2019-02-01,"10461",68,19,1,40,0,3,0,0,0,0
2019-02-01,"10462",84,39,0,20,0,3,1,0,0,0
2019-02-01,"10463",73,14,3,49,0,0,0,0,0,0
2019-02-01,"10464",7,4,0,17,0,0,0,0,0,0
2019-02-01,"10465",46,33,2,37,0,1,0,0,0,0
2019-02-01,"10466",101,14,2,39,0,0,0,0,0,0
2019-02-01,"10467",103,23,4,34,0,1,0,0,0,0
2019-02-01,"10468",64,13,2,25,1,2,0,0,0,0
2019-02-01,"10469",91,54,2,38,0,2,0,0,0,0
2019-02-01,"10470",35,2,2,9,0,0,0,0,0,0
2019-02-01,"10471",29,2,0,52,0,0,0,0,0,0
2019-02-01,"10472",64,23,0,27,0,1,0,0,0,0
2019-02-01,"10473",44,38,0,22,2,2,0,0,0,0
2019-02-01,"10474",51,13,1,5,1,2,0,0,0,0
2019-02-01,"10475",53,17,0,31,1,1,0,0,0,0
2019-02-01,"11201",133,45,1,44,8,7,0,0,0,0
2019-02-01,"11203",132,26,0,17,0,5,1,0,0,0
2019-02-01,"11204",79,39,10,34,2,1,1,0,0,0
2019-02-01,"11205",55,13,2,16,0,1,1,0,0,0
2019-02-01,"11206",119,46,1,28,2,8,0,0,0,0
2019-02-01,"11207",197,77,10,78,7,11,0,0,0,0
2019-02-01,"11208",132,40,9,27,1,4,0,0,0,0
2019-02-01,"11209",56,23,7,36,2,6,0,0,0,0
2019-02-01,"11210",91,16,15,19,2,4,0,0,0,0
2019-02-01,"11211",98,30,1,31,2,1,2,0,0,0
2019-02-01,"11212",100,20,2,27,4,1,3,0,0,0
2019-02-01,"11213",77,29,4,14,1,5,0,0,0,0
2019-02-01,"11214",83,45,6,25,8,15,0,0,0,0
2019-02-01,"11215",82,65,0,27,0,12,0,0,0,0
2019-02-01,"11216",69,20,2,21,1,2,0,0,0,0
2019-02-01,"11217",72,31,2,24,1,4,0,0,0,0
2019-02-01,"11218",92,36,2,29,1,3,1,0,0,0
2019-02-01,"11219",84,37,3,45,4,4,0,0,0,0
2019-02-01,"11220",106,60,2,47,7,5,0,0,0,0
2019-02-01,"11221",62,41,3,32,1,6,0,0,0,0
2019-02-01,"11222",65,11,0,25,0,1,1,0,0,0
2019-02-01,"11223",104,18,2,30,2,2,0,0,0,0
2019-02-01,"11224",47,5,2,13,1,0,0,0,0,0
2019-02-01,"11225",53,19,1,6,1,1,0,0,0,0
2019-02-01,"11226",112,13,4,23,0,1,0,0,0,0
2019-02-01,"11228",43,24,3,12,1,4,0,0,0,0
2019-02-01,"11229",78,46,3,56,4,4,8,0,0,0
2019-02-01,"11230",122,48,8,29,4,1,1,0,0,0
2019-02-01,"11231",34,27,1,17,0,8,0,0,0,0
2019-02-01,"11232",55,54,2,33,1,4,0,0,0,0
2019-02-01,"11233",104,37,1,28,2,2,0,0,0,0
2019-02-01,"11234",142,36,2,55,1,4,1,0,0,0
2019-02-01,"11235",97,27,2,38,4,1,2,0,0,0
2019-02-01,"11236",130,10,3,35,1,0,1,0,0,0
2019-02-01,"11237",76,19,0,20,0,3,0,0,0,0
2019-02-01,"11238",65,24,1,18,2,3,1,0,0,0
2019-02-01,"11239",24,2,0,2,0,1,0,0,0,0
2019-02-01,"11249",40,6,0,11,2,0,0,0,0,0
2019-02-01,"10000",4,0,0,1,0,0,0,0,0,0
2019-02-01,"10001",103,0,0,33,0,0,0,0,0,0
2019-02-01,"10002",117,21,1,20,0,4,2,0,0,0
2019-02-01,"10003",57,0,0,30,0,2,2,0,0,0
2019-02-01,"10004",13,3,0,7,0,0,0,0,0,0
2019-02-01,"10005",9,2,0,1,0,0,0,0,0,0
2019-02-01,"10006",15,3,1,5,0,0,0,0,0,0
2019-02-01,"10007",34,19,0,19,0,3,0,0,0,0
2019-02-01,"10009",34,1,0,22,0,1,0,0,0,0
2019-02-01,"10010",56,0,1,14,0,1,1,0,0,0
2019-02-01,"10011",86,3,0,25,0,1,1,0,0,0
2019-02-01,"10012",64,6,0,19,0,2,1,0,0,0
2019-02-01,"10013",98,26,2,23,1,7,0,0,0,0
2019-02-01,"10014",33,8,1,19,0,1,0,0,0,0
2019-02-01,"10016",113,1,1,49,0,0,3,0,0,0
2019-02-01,"10017",64,0,1,15,0,2,0,0,0,0
2019-02-01,"10018",69,1,0,16,0,0,0,0,0,0
2019-02-01,"10019",125,0,0,28,0,1,3,0,0,0
2019-02-01,"10020",1,0,1,0,0,0,0,0,0,0
2019-02-01,"10021",32,0,0,10,1,0,2,0,0,0
2019-02-01,"10022",81,1,5,39,0,0,0,0,0,0
2019-02-01,"10023",50,2,3,31,0,1,1,0,0,0
2019-02-01,"10024",36,0,0,25,0,0,1,0,0,0
2019-02-01,"10025",35,0,0,24,0,0,1,0,0,0
2019-02-01,"10026",21,1,0,8,0,0,0,0,0,0
2019-02-01,"10027",42,6,0,14,0,2,2,0,0,0
2019-02-01,"10028",32,0,0,15,0,0,1,0,0,0
2019-02-01,"10029",52,0,0,21,0,0,2,0,0,0
2019-02-01,"10030",17,0,0,4,0,0,0,0,0,0
2019-02-01,"10031",29,2,0,7,0,0,1,0,0,0
2019-02-01,"10032",54,4,1,14,0,1,0,0,0,0
2019-02-01,"10033",37,1,2,19,0,0,0,0,0,0
2019-02-01,"10034",33,6,1,9,0,0,0,0,0,0
2019-02-01,"10035",72,1,0,20,0,1,0,0,0,0
2019-02-01,"10036",103,0,0,25,0,0,1,0,0,0
2019-02-01,"10037",17,0,0,2,0,0,1,0,0,0
2019-02-01,"10038",27,3,0,11,0,1,0,0,0,0
2019-02-01,"10039",16,0,0,4,0,0,1,0,0,0
2019-02-01,"10040",15,7,0,6,1,2,0,0,0,0
2019-02-01,"10065",59,0,0,22,0,0,0,0,0,0
2019-02-01,"10069",2,0,0,1,0,0,0,0,0,0
2019-02-01,"10075",13,0,1,31,0,0,0,0,0,0
2019-02-01,"10105",2,0,0,0,0,0,0,0,0,0
2019-02-01,"10119",1,0,0,0,0,0,0,0,0,0
2019-02-01,"10120",2,0,0,0,0,0,0,0,0,0
2019-02-01,"10121",1,0,0,0,0,0,0,0,0,0
2019-02-01,"10128",33,0,1,17,0,0,2,0,0,0
2019-02-01,"10165",1,0,0,0,0,0,0,0,0,0
2019-02-01,"10168",2,0,0,0,0,0,0,0,0,0
2019-02-01,"10169",2,0,0,0,0,0,0,0,0,0
2019-02-01,"10172",3,0,0,0,0,0,0,0,0,0
2019-02-01,"10177",1,0,0,0,0,0,0,0,0,0
2019-02-01,"10280",2,0,0,0,0,0,0,0,0,0
2019-02-01,"10281",1,0,0,0,0,0,0,0,0,0
2019-02-01,"10282",4,0,0,1,0,0,0,0,0,0
2019-02-01,"11001",6,2,0,3,0,0,0,0,0,0
2019-02-01,"11004",27,21,1,10,0,5,0,0,0,0
2019-02-01,"11040",6,1,0,1,0,0,0,0,0,0
2019-02-01,"11101",121,52,8,57,5,5,0,0,0,0
2019-02-01,"11102",27,21,2,13,0,4,0,0,0,0
2019-02-01,"11103",32,9,2,10,1,1,0,0,0,0
2019-02-01,"11104",16,4,2,11,0,2,0,0,0,0
2019-02-01,"11105",24,16,2,16,0,1,0,0,0,0
2019-02-01,"11106",31,23,2,26,0,1,0,0,0,0
2019-02-01,"11208",1,0,0,0,0,0,0,0,0,0
2019-02-01,"11237",3,0,0,0,0,0,0,0,0,0
2019-02-01,"11354",93,31,3,57,4,8,10,0,0,0
2019-02-01,"11355",84,19,12,30,4,7,0,0,0,0
2019-02-01,"11356",24,6,8,11,0,3,0,0,0,0
2019-02-01,"11357",32,14,3,49,3,7,0,0,0,0
2019-02-01,"11358",47,27,10,50,1,4,0,0,0,0
2019-02-01,"11360",14,9,1,2,1,1,0,0,0,0
2019-02-01,"11361",37,16,5,24,0,2,0,0,0,0
2019-02-01,"11362",20,3,7,18,0,1,0,0,0,0
2019-02-01,"11363",14,0,1,11,0,0,1,0,0,0
2019-02-01,"11364",25,19,10,27,2,2,1,0,0,0
2019-02-01,"11365",44,17,5,17,0,3,0,0,0,0
2019-02-01,"11366",31,5,5,9,0,0,1,0,0,0
2019-02-01,"11367",61,18,4,11,0,6,0,0,0,0
2019-02-01,"11368",85,50,3,25,2,6,0,0,0,0
2019-02-01,"11369",39,14,0,2,1,1,1,0,0,0
2019-02-01,"11370",22,10,1,6,1,1,1,0,0,0
2019-02-01,"11372",66,28,0,11,2,4,1,0,0,0
2019-02-01,"11373",116,30,2,17,3,4,0,0,0,0
2019-02-01,"11374",43,14,2,4,0,1,0,0,0,0
2019-02-01,"11375",80,23,11,39,0,9,1,0,0,0
2019-02-01,"11377",103,34,4,41,0,5,0,0,0,0
2019-02-01,"11378",60,23,8,36,2,2,0,0,0,0
2019-02-01,"11379",39,13,6,21,1,4,0,0,0,0
2019-02-01,"11385",142,56,16,51,1,5,1,0,0,0
2019-02-01,"11411",35,4,7,39,0,3,0,0,0,0
2019-02-01,"11412",51,10,5,22,0,0,0,0,0,0
2019-02-01,"11413",76,26,3,56,2,1,0,0,0,0
2019-02-01,"11414",32,25,8,25,3,3,0,0,0,0
2019-02-01,"11415",26,8,1,11,2,4,0,0,0,0
2019-02-01,"11416",21,7,2,13,0,1,0,0,0,0
2019-02-01,"11417",69,11,8,17,0,3,0,0,0,0
2019-02-01,"11418",67,22,4,22,6,3,0,0,0,0
2019-02-01,"11419",73,15,1,19,3,0,0,0,0,0
2019-02-01,"11420",91,27,13,33,0,0,0,0,0,0
2019-02-01,"11421",43,9,3,8,1,6,0,0,0,0
2019-02-01,"11422",73,21,3,19,0,0,0,0,0,0
2019-02-01,"11423",35,16,2,14,4,2,0,0,0,0
2019-02-01,"11426",22,17,3,3,1,1,0,0,0,0
2019-02-01,"11427",31,17,2,11,1,3,0,0,0,0
2019-02-01,"11428",30,5,5,15,2,1,1,0,0,0
2019-02-01,"11429",50,5,5,26,1,1,0,0,0,0
2019-02-01,"11430",6,0,0,0,0,1,0,0,0,0
2019-02-01,"11432",82,9,5,23,1,1,0,0,0,0
2019-02-01,"11433",66,12,4,13,0,0,0,0,0,0
2019-02-01,"11434",134,40,4,25,5,4,1,0,0,0
2019-02-01,"11435",75,27,3,18,0,3,0,0,0,0
2019-02-01,"11436",23,12,3,8,1,0,0,0,0,0
2019-02-01,"11691",51,10,5,35,1,0,1,0,0,0
2019-02-01,"11692",10,8,1,6,0,0,0,0,0,0
2019-02-01,"11693",13,7,2,4,0,1,0,0,0,0
2019-02-01,"11694",10,23,2,11,0,1,0,0,0,0
2019-02-01,"10301",73,30,6,42,1,1,0,0,0,0
2019-02-01,"10302",2,13,1,17,1,2,0,0,0,0
2019-02-01,"10304",60,30,5,36,1,2,0,0,0,0
2019-02-01,"10305",73,11,7,52,0,0,0,0,0,0
2019-02-01,"10306",67,42,9,97,2,4,0,0,0,0
2019-02-01,"10307",7,14,0,14,0,0,0,0,0,0
2019-02-01,"10308",20,19,0,31,0,0,0,0,0,0
2019-02-01,"10309",24,23,12,89,0,1,0,0,0,0
2019-02-01,"10310",34,13,4,45,0,0,0,0,0,0
2019-02-01,"10312",50,40,15,63,1,4,0,0,0,0
2019-02-01,"10314",19,64,11,129,2,0,0,0,0,0
2019-03-01,"10451",114,0,2,14,0,1,0,0,0,0
2019-03-01,"10452",69,9,3,13,0,0,2,0,0,0
2019-03-01,"10453",81,8,6,33,1,2,0,0,0,0
2019-03-01,"10454",109,4,4,11,0,2,0,0,0,0
2019-03-01,"10455",76,9,5,10,0,2,0,0,0,0
2019-03-01,"10456",64,5,3,18,0,0,0,0,0,0
2019-03-01,"10457",101,5,6,26,1,2,0,0,0,0
2019-03-01,"10458",91,2,4,23,0,0,0,0,0,0
2019-03-01,"10459",77,14,1,14,2,3,0,0,0,0
2019-03-01,"10460",112,9,2,14,0,2,0,0,0,0
2019-03-01,"10461",108,26,10,32,1,3,0,0,0,0
2019-03-01,"10462",87,22,8,21,2,3,0,0,0,0
2019-03-01,"10463",75,10,6,43,0,1,0,0,0,0
2019-03-01,"10464",9,7,1,6,0,0,0,0,0,0
2019-03-01,"10465",45,15,5,40,1,2,0,0,0,0
2019-03-01,"10466",103,6,6,37,0,0,0,0,0,0
2019-03-01,"10467",131,14,7,45,0,4,0,0,0,0
2019-03-01,"10468",79,8,9,24,0,3,0,0,0,0
2019-03-01,"10469",103,30,11,51,3,2,0,0,0,0
2019-03-01,"10470",27,1,4,9,1,0,0,0,0,0
2019-03-01,"10471",23,1,10,38,0,0,0,0,0,0
2019-03-01,"10472",93,14,1,24,1,3,0,0,0,0
2019-03-01,"10473",47,24,4,21,1,0,0,0,0,0
2019-03-01,"10474",59,12,1,10,0,1,0,0,0,0
2019-03-01,"10475",68,8,4,15,1,0,0,0,0,0
2019-03-01,"11201",152,34,4,41,4,5,0,0,0,0
2019-03-01,"11203",138,19,1,42,2,3,0,0,0,0
2019-03-01,"11204",74,26,4,48,1,1,0,0,0,0
2019-03-01,"11205",65,33,0,24,1,0,1,0,0,0
2019-03-01,"11206",124,27,1,39,3,3,0,0,0,0
2019-03-01,"11207",227,49,2,75,4,7,1,0,0,0
2019-03-01,"11208",160,27,4,43,6,1,0,0,0,0
2019-03-01,"11209",91,26,4,63,8,7,1,0,0,0
2019-03-01,"11210",115,11,1,31,0,3,0,0,0,0
2019-03-01,"11211",122,56,2,24,5,6,0,0,0,0
2019-03-01,"11212",141,32,5,39,3,2,0,0,0,0
2019-03-01,"11213",66,28,1,33,0,6,0,0,0,0
2019-03-01,"11214",85,51,2,32,6,1,0,0,0,0
2019-03-01,"11215",81,45,4,41,0,5,0,0,0,0
2019-03-01,"11216",69,18,1,37,2,2,0,0,0,0
2019-03-01,"11217",80,43,2,42,2,4,0,0,0,0
2019-03-01,"11218",81,23,4,43,1,0,0,0,0,0
2019-03-01,"11219",96,32,11,59,5,3,0,0,0,0
2019-03-01,"11220",107,57,9,74,3,3,0,0,0,0
2019-03-01,"11221",82,32,0,24,5,3,0,0,0,0
2019-03-01,"11222",92,5,3,19,3,0,1,0,0,0
2019-03-01,"11223",103,23,1,112,1,0,0,0,0,0
2019-03-01,"11224",57,3,4,16,0,0,0,0,0,0
2019-03-01,"11225",68,23,2,20,2,4,0,0,0,0
2019-03-01,"11226",148,18,0,12,1,6,0,0,0,0
2019-03-01,"11228",52,18,1,24,4,2,0,0,0,0
2019-03-01,"11229",85,26,2,40,0,3,0,0,0,0
2019-03-01,"11230",112,45,2,122,0,6,0,0,0,0
2019-03-01,"11231",57,16,2,26,1,3,0,0,0,0
2019-03-01,"11232",48,30,3,49,1,2,0,0,0,0
2019-03-01,"11233",102,39,0,48,2,5,0,0,0,0
2019-03-01,"11234",149,20,3,72,1,0,0,0,0,0
2019-03-01,"11235",120,20,3,37,0,5,2,0,0,0
2019-03-01,"11236",160,7,3,87,0,2,0,0,0,0
2019-03-01,"11237",64,16,1,34,4,3,2,0,0,0
2019-03-01,"11238",61,21,3,35,1,3,0,0,0,0
2019-03-01,"11239",28,5,0,9,0,0,0,0,0,0
2019-03-01,"11249",58,4,0,19,1,1,0,0,0,0
2019-03-01,"10000",4,0,0,3,0,0,0,0,0,0
2019-03-01,"10001",148,1,2,32,0,0,2,0,0,0
2019-03-01,"10002",98,12,2,37,0,2,8,0,0,0
2019-03-01,"10003",66,2,1,39,0,0,2,0,0,0
2019-03-01,"10004",20,5,0,17,0,2,1,0,0,0
2019-03-01,"10005",16,4,0,3,0,0,0,0,0,0
2019-03-01,"10006",10,0,0,5,0,0,0,0,0,0
2019-03-01,"10007",26,9,1,17,0,1,0,0,0,0
2019-03-01,"10009",37,0,0,16,0,2,1,0,0,0
2019-03-01,"10010",54,0,0,17,0,0,0,0,0,0
2019-03-01,"10011",87,2,2,36,0,1,0,0,0,0
2019-03-01,"10012",51,7,0,20,0,1,0,0,0,0
2019-03-01,"10013",105,16,0,57,1,0,1,0,0,0
2019-03-01,"10014",28,9,1,36,1,0,1,0,0,0
2019-03-01,"10016",138,1,3,67,0,1,0,0,0,0
2019-03-01,"10017",71,0,1,23,0,1,1,0,0,0
2019-03-01,"10018",84,0,0,8,0,0,1,0,0,0
2019-03-01,"10019",121,4,1,36,0,0,0,0,0,0
2019-03-01,"10020",7,0,0,0,0,0,0,0,0,0
2019-03-01,"10021",40,0,1,16,0,0,2,0,0,0
2019-03-01,"10022",116,0,2,39,0,0,0,0,0,0
2019-03-01,"10023",48,0,1,37,1,0,0,0,0,0
2019-03-01,"10024",42,1,2,23,0,0,1,0,0,0
2019-03-01,"10025",35,1,2,31,0,1,5,0,0,0
2019-03-01,"10026",28,1,0,5,0,0,1,0,0,0
2019-03-01,"10027",57,2,2,19,0,0,3,0,0,0
2019-03-01,"10028",18,0,2,16,0,2,1,0,0,0
2019-03-01,"10029",57,1,1,21,1,2,0,0,0,0
2019-03-01,"10030",15,0,0,4,0,0,1,0,0,0
2019-03-01,"10031",23,1,0,11,0,1,0,0,0,0
2019-03-01,"10032",53,3,1,10,1,3,0,0,0,0
2019-03-01,"10033",42,1,1,16,0,0,1,0,0,0
2019-03-01,"10034",40,6,0,11,1,0,1,0,0,0
2019-03-01,"10035",71,0,0,17,0,0,0,0,0,0
2019-03-01,"10036",117,0,0,19,0,0,0,0,0,0
2019-03-01,"10037",25,0,0,3,0,0,0,0,0,0
2019-03-01,"10038",31,10,0,5,1,1,0,0,0,0
2019-03-01,"10039",12,0,0,11,0,0,0,0,0,0
2019-03-01,"10040",13,5,0,5,0,1,1,0,0,0
2019-03-01,"10041",1,0,0,1,0,0,0,0,0,0
2019-03-01,"10065",63,0,1,34,0,1,1,0,0,0
2019-03-01,"10075",27,0,0,26,0,0,0,0,0,0
2019-03-01,"10105",1,0,0,0,0,0,0,0,0,0
2019-03-01,"10106",1,0,0,0,0,0,0,0,0,0
2019-03-01,"10119",1,0,0,0,0,0,0,0,0,0
2019-03-01,"10121",1,0,0,0,0,0,0,0,0,0
2019-03-01,"10128",44,0,0,28,0,2,2,0,0,0
2019-03-01,"10154",1,0,0,0,0,0,0,0,0,0
2019-03-01,"10168",2,0,0,0,0,0,0,0,0,0
2019-03-01,"10170",1,0,0,0,0,0,0,0,0,0
2019-03-01,"10171",1,0,0,0,0,0,0,0,0,0
2019-03-01,"10172",1,0,0,0,0,0,0,0,0,0
2019-03-01,"10173",1,0,0,0,0,0,0,0,0,0
2019-03-01,"10280",1,0,0,0,0,0,0,0,0,0
2019-03-01,"10281",1,1,0,0,0,0,0,0,0,0
2019-03-01,"10282",3,0,0,0,0,0,0,0,0,0
2019-03-01,"11001",4,1,1,6,0,0,0,0,0,0
2019-03-01,"11004",35,17,1,20,2,6,0,0,0,0
2019-03-01,"11040",9,0,0,2,0,0,0,0,0,0
2019-03-01,"11101",132,34,9,67,0,5,0,0,0,0
2019-03-01,"11102",27,14,1,30,2,3,0,0,0,0
2019-03-01,"11103",46,7,3,23,1,2,0,0,0,0
2019-03-01,"11104",29,8,2,14,0,0,0,0,0,0
2019-03-01,"11105",20,27,7,21,0,3,0,0,0,0
2019-03-01,"11106",36,13,4,18,1,0,0,0,0,0
2019-03-01,"11208",1,0,0,0,0,0,0,0,0,0
2019-03-01,"11237",1,0,0,0,0,0,0,0,0,0
2019-03-01,"11354",104,14,4,56,1,3,2,0,0,0
2019-03-01,"11355",78,31,3,39,1,2,0,0,0,0
2019-03-01,"11356",33,13,5,53,2,0,0,0,0,0
2019-03-01,"11357",38,14,6,46,4,2,0,0,0,0
2019-03-01,"11358",50,19,4,49,3,0,0,0,0,0
2019-03-01,"11360",12,2,0,9,0,0,0,0,0,0
2019-03-01,"11361",57,20,1,40,0,0,0,0,0,0
2019-03-01,"11362",20,7,6,21,0,1,0,0,0,0
2019-03-01,"11363",10,6,4,30,3,1,0,0,0,0
2019-03-01,"11364",23,12,4,28,3,4,0,0,0,0
2019-03-01,"11365",36,9,3,19,3,4,2,0,0,0
2019-03-01,"11366",31,9,2,22,1,0,0,0,0,0
2019-03-01,"11367",62,19,3,27,2,1,0,0,0,0
2019-03-01,"11368",121,25,4,38,2,4,0,0,0,0
2019-03-01,"11369",51,5,2,14,0,1,0,0,0,0
2019-03-01,"11370",47,16,8,19,2,2,0,0,0,0
2019-03-01,"11372",95,22,2,21,2,3,0,0,0,0
2019-03-01,"11373",123,20,9,47,5,2,1,0,0,0
2019-03-01,"11374",39,7,2,20,2,1,0,0,0,0
2019-03-01,"11375",82,21,10,28,1,4,0,0,0,0
